"STATION","DATE","ADPT","ASLP","ASTP","AWBT","AWND","CDSD","CLDD","DP01","DP05","DP10","DP1X","DSND","DSNW","DT00","DT32","DX32","DX70","DX90","DYFG","DYHF","DYNT","DYSD","DYSN","DYTS","DYXP","DYXT","EMNT","EMSD","EMSN","EMXP","EMXT","EVAP","HDSD","HN01","HN02","HN03","HN04","HN05","HN06","HN07","HN08","HN09","HN10","HN11","HN12","HN13","HN14","HN15","HTDD","HX01","HX02","HX03","HX04","HX05","HX06","HX07","HX08","HX09","HX10","HX11","HX12","HX13","HX14","HX15","LN01","LN02","LN03","LN04","LN05","LN06","LN07","LN08","LN09","LN10","LN11","LN12","LN13","LN14","LN15","LX01","LX02","LX03","LX04","LX05","LX06","LX07","LX08","LX09","LX10","LX11","LX12","LX13","LX14","LX15","MN01","MN02","MN03","MN04","MN05","MN06","MN07","MN08","MN09","MN10","MN11","MN12","MN13","MN14","MN15","MNPN","MX01","MX02","MX03","MX04","MX05","MX06","MX07","MX08","MX09","MX10","MX11","MX12","MX13","MX14","MX15","MXPN","PRCP","PSUN","RHAV","RHMN","RHMX","SNOW","TAVG","TIME","TMAX","TMIN","TSUN","WDF1","WDF2","WDF5","WDFG","WDFM","WDMV","WSF1","WSF2","WSF5","WSFG","WSFM"
"USC00118740","1906-03",,,,,,"0.0","0.0","12",,"9","1",,"7","1","27","14","0","0",,,"19060317",,"19060320",,"19060320","19060327","-20.6",,"356","31.8","11.7",,"3044.1",,,,,,,,,,,,,,,,"619.1",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"117.1",,,,,"812","-1.64",,"2.35","-5.63",,,,,,,,,,,,
"USC00118740","1906-04",,,,,,"1.7","1.7","7",,"4","1","0","0","0","3","0","14","0",,,"19060401","19060430","19060430",,"19060408","19060428","-3.3","0","0","27.7","28.9",,"3226.9",,,,,,,,,,,,,,,,"182.8",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"56.7",,,,,"0","12.30",,"19.30","5.30",,,,,,,,,,,,
"USC00118740","1906-05",,,,,,"40.1","38.4","7",,"5","2","0","0","0","1","0","23","0",,,"19060507","19060531","19060531",,"19060531","19060524","-1.1","0","0","28.7","31.1",,"3313.9",,,,,,,,,,,,,,,,"87.0",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"84.1",,,,,"0","16.76",,"23.85","9.67",,,,,,,,,,,,
"USC00118740","1906-06",,,,,,"122.8","82.7","6",,"5","1","0","0","0","0","0","27","2",,,"19060612","19060630","19060630",,"19060608","19060629","7.8","0","0","48.5","33.9",,"3331.4",,,,,,,,,,,,,,,,"17.5",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"78.2",,,,,"0","20.51",,"26.28","14.74",,,,,,,,,,,,
"USC00118740","1906-07",,,,,,"263.5","140.7","7",,"6","0","0","0","0","0","0","31","6",,,"19060724","19060731","19060731","2","19060712","19060722","11.1","0","0","15.2","33.3",,"0.0",,,,,,,,,,,,,,,,"0.0",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"54.9",,,,,"0","22.87",,"29.79","15.95",,,,,,,,,,,,
"USC00118740","1906-08",,,,,,"443.7","180.2","11",,"8","1","0","0","0","0","0","31","11",,,"19060828","19060831","19060831","1","19060817","19060804","8.3","0","0","56.1","34.4",,"2.5",,,,,,,,,,,,,,,,"2.5",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"116.1",,,,,"0","24.06",,"30.40","17.73",,,,,,,,,,,,
"USC00118740","1906-09",,,,,,"522.6","78.9","10",,"5","0","0","0","0","0","0","27","4",,,"19060930","19060930","19060930",,"19060929","19060918","8.9","0","0","21.6","32.8",,"13.6",,,,,,,,,,,,,,,,"11.1",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"62.2",,,,,"0","20.59",,"27.16","14.03",,,,,,,,,,,,
"USC00118740","1906-10",,,,,,"523.2","0.6","4",,"4","0","0","0","0","6","0","11","0",,,"19061011","19061031","19061031",,"19061018","19061008","-6.7","0","0","20.3","25.6",,"219.2",,,,,,,,,,,,,,,,"205.6",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"34.5",,,,,"0","11.72",,"17.38","6.06",,,,,,,,,,,,
"USC00118740","1906-11",,,,,,"523.2","0.0","11",,"7","2","0","0","0","19","0","1","0",,,"19061114","19061130","19061119",,"19061120","19061106","-6.7","0","0","37.6","21.1",,"633.1",,,,,,,,,,,,,,,,"413.9",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"116.7",,,,,"0","4.54",,"9.56","-0.49",,,,,,,,,,,,
"USC00118740","1906-12",,,,,,"523.2","0.0","12",,"6","1",,"0","0","22","9","0","0",,,"19061224",,"19061221",,"19061205","19061205","-13.9",,"13","33.8","16.1",,"1174.3",,,,,,,,,,,,,,,,"541.2",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"79.4",,,,,"26","0.27",,"4.24","-3.70",,,,,,,,,,,,
"USC00118740","1907-01",,,,,,"0.0","0.0","16",,"13","1",,"2","1","24","10","0","0",,,"19070126",,"19070116","1","19070118","19070106","-17.8",,"89","30.5","17.8",,"1759.6",,,,,,,,,,,,,,,,"585.3",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"154.7",,,,,"140","-0.55",,"3.64","-4.73",,,,,,,,,,,,
"USC00118740","1907-02",,,,,,"0.0","0.0","4",,"1","0",,"1","1","26","9","0","0",,,"19070206",,"19070207",,"19070207","19070218","-19.4",,"38","2.5","14.4",,"2320.9",,,,,,,,,,,,,,,,"561.3",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"6.1",,,,,"64","-1.71",,"2.80","-6.23",,,,,,,,,,,,
"USC00118740","1907-03",,,,,,"12.2","12.2","11",,"8","0",,"3","0","14","0","8","0",,,"19070311",,"19070310",,"19070313","19070321","-6.1",,"89","16.8","29.4",,"2651.2",,,,,,,,,,,,,,,,"330.3",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"85.0",,,,,"178","8.07",,"13.10","3.05",,,,,,,,,,,,
"USC00118740","1907-04",,,,,,"12.2","0.0","8",,"6","0","0","0","0","15","0","2","0",,,"19070401","19070430","19070415",,"19070429","19070428","-5.6","0","0","19.1","25.0",,"3025.7",,,,,,,,,,,,,,,,"374.5",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"59.4",,,,,"0","5.85",,"11.02","0.68",,,,,,,,,,,,
"USC00118740","1907-05",,,,,,"23.7","11.5","11",,"7","2","0","0","0","2","0","12","0",,,"19070501","19070531","19070523","1","19070523","19070523","-1.1","0","0","61.0","28.9",,"3202.3",,,,,,,,,,,,,,,,"176.6",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"128.1",,,,,"0","13.01",,"18.95","7.06",,,,,,,,,,,,
"USC00118740","1907-06",,,,,,"83.8","60.1","7",,"5","2","0","0","0","0","0","26","1",,,"19070603","19070630","19070630","1","19070601","19070617","5.6","0","0","61.2","32.2",,"3233.3",,,,,,,,,,,,,,,,"31.0",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"141.2",,,,,"0","19.30",,"25.02","13.58",,,,,,,,,,,,
"USC00118740","1907-07",,,,,,"242.7","158.9","11",,"10","1","0","0","0","0","0","30","7",,,"19070703","19070731","19070731",,"19070731","19070708","8.9","0","0","26.2","33.9",,"0.5",,,,,,,,,,,,,,,,"0.5",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"137.5",,,,,"0","23.44",,"29.37","17.51",,,,,,,,,,,,
"USC00118740","1907-08",,,,,,"346.6","103.9","9",,"7","1","0","0","0","0","0","30","2","1",,"19070804","19070831","19070831",,"19070816","19070830","10.0","0","0","36.1","33.3",,"6.6",,,,,,,,,,,,,,,,"6.1",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"112.4",,,,,"0","21.65",,"27.08","16.23",,,,,,,,,,,,
"USC00118740","1907-09",,,,,,"405.5","58.9","5",,"3","0","0","0","0","0","0","21","1",,,"19070925","19070930","19070930",,"19070927","19070901","2.2","0","0","9.1","33.3",,"66.8",,,,,,,,,,,,,,,,"60.2",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"23.8",,,,,"0","18.29",,"24.04","12.54",,,,,,,,,,,,
"USC00118740","1907-10",,,,,,"411.1","5.6","5",,"4","1","0","0","0","9","0","8","0",,,"19071029","19071031","19071031",,"19071003","19071002","-2.2","0","0","26.2","31.7",,"307.7",,,,,,,,,,,,,,,,"240.9",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"38.3",,,,,"0","10.74",,"17.17","4.32",,,,,,,,,,,,
"USC00118740","1907-11",,,,,,"411.1","0.0","6",,"4","0","1","0","0","23","0","0","0",,,"19071113","19071130","19071130",,"19071120","19071105","-8.9","25","15","20.3","15.6",,"747.6",,,,,,,,,,,,,,,,"439.9",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"50.6",,,,,"15","3.27",,"9.01","-2.48",,,,,,,,,,,,
"USC00118740","1907-12",,,,,,"411.1","0.0","6",,"4","1",,"2","0","28","8","0","0",,,"19071205",,"19071214",,"19071223","19071227","-10.6",,"102","34.5","16.7",,"1314.4",,,,,,,,,,,,,,,,"566.8",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"84.2",,,,,"166","0.05",,"3.89","-3.80",,,,,,,,,,,,
"USC00118740","1908-01",,,,,,"0.0","0.0","4",,"4","0",,"2","0","28","8","0","0",,,"19080124",,"19080112",,"19080111","19080121","-16.7",,"43","16.8","11.1",,"1917.3",,,,,,,,,,,,,,,,"602.9",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"30.8",,,,,"68","-1.79",,"3.23","-6.81",,,,,,,,,,,,
"USC00118740","1908-02",,,,,,"0.0","0.0","9",,"9","1",,"4","1","26","12","0","0","2",,"19080202",,"19080218","1","19080214","19080210","-18.9",,"102","26.9","11.7",,"2501.6",,,,,,,,,,,,,,,,"584.3",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"103.7",,,,,"293","-2.70",,"1.49","-6.89",,,,,,,,,,,,
"USC00118740","1908-03",,,,,,"0.0","0.0","6",,"6","1","0","0","0","16","0","2","0",,,"19080309","19080331","19080305","4","19080318","19080326","-4.4","0","0","33.0","24.4",,"2880.3",,,,,,,,,,,,,,,,"378.7",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"81.3",,,,,"0","6.12",,"11.79","0.45",,,,,,,,,,,,
"USC00118740","1908-04",,,,,,"0.0","0.0","12",,"10","1","0","0","0","5","0","8","0",,,"19080403","19080430","19080430","3","19080424","19080422","-6.7","0","0","27.9","25.6",,"3125.7",,,,,,,,,,,,,,,,"245.4",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"127.1",,,,,"0","10.15",,"15.77","4.54",,,,,,,,,,,,
"USC00118740","1908-05",,,,,,"51.6","51.6","17",,"13","3","0","0","0","0","0","21","0",,,"19080508","19080531","19080531","10","19080507","19080525","1.1","0","0","44.2","29.4",,"3231.3",,,,,,,,,,,,,,,,"105.6",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"199.0",,,,,"0","16.59",,"21.63","11.56",,,,,,,,,,,,
"USC00118740","1908-06",,,,,,"143.3","91.7","7",,"5","1","0","0","0","0","0","26","2",,,"19080616","19080630","19080630","5","19080629","19080622","5.0","0","0","25.7","33.3",,"3251.8",,,,,,,,,,,,,,,,"20.5",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"50.6",,,,,"0","20.71",,"26.58","14.83",,,,,,,,,,,,
"USC00118740","1908-07",,,,,,"299.4","156.1","7",,"7","0","0","0","0","0","0","29","6",,,"19080708","19080731","19080731","4","19080714","19080713","10.0","0","0","20.3","34.4",,"3.6",,,,,,,,,,,,,,,,"3.6",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"58.7",,,,,"0","23.25",,"29.01","17.50",,,,,,,,,,,,
"USC00118740","1908-08",,,,,,"436.7","137.3","3",,"3","1","0","0","0","0","0","31","3",,,"19080821","19080831","19080831","2","19080812","19080816","10.6","0","0","31.5","33.9",,"6.6",,,,,,,,,,,,,,,,"3.0",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"52.0",,,,,"0","22.66",,"29.02","16.31",,,,,,,,,,,,
"USC00118740","1908-09",,,,,,"539.9","103.2","4",,"2","1","0","0","0","0","0","28","8",,,"19080929","19080930","19080930","1","19080927","19080911","0.6","0","0","33.8","33.9",,"41.2",,,,,,,,,,,,,,,,"34.6",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"49.5",,,,,"0","20.62",,"28.17","13.07",,,,,,,,,,,,
"USC00118740","1908-10",,,,,,"546.6","6.7","3",,"1","0","0","0","0","3","0","15","0",,,"19081031","19081031","19081031",,"19081026","19081018","-2.8","0","0","2.5","30.0",,"237.0",,,,,,,,,,,,,,,,"195.8",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"5.3",,,,,"0","12.23",,"19.10","5.36",,,,,,,,,,,,
"USC00118740","1908-11",,,,,,"546.6","0.0","6",,"5","0","0","0","0","14","1","1","0",,,"19081115","19081130","19081114",,"19081130","19081119","-10.0","0","0","20.8","21.1",,"613.0",,,,,,,,,,,,,,,,"376.0",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"50.6",,,,,"0","5.80",,"11.31","0.28",,,,,,,,,,,,
"USC00118740","1908-12",,,,,,"546.6","0.0","4",,"3","0",,"1","0","28","4","0","0",,,"19081208",,"19081204",,"19081229","19081217","-15.6",,"165","17.8","16.7",,"1181.4",,,,,,,,,,,,,,,,"568.4",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"36.7",,,,,"165","0.00",,"5.02","-5.02",,,,,,,,,,,,
"USC00118740","1909-01",,,,,,"0.0","0.0","8",,"4","0",,"2","5","24","12","1","0",,,"19090107",,"19090111",,"19090111","19090123","-18.9",,"140","18.3","21.1",,"1811.8",,,,,,,,,,,,,,,,"630.4",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"55.2",,,,,"204","-2.00",,"2.35","-6.35",,,,,,,,,,,,
"USC00118740","1909-02",,,,,,"0.0","0.0","10",,"9","1",,"3","0","25","5","0","0",,,"19090201",,"19090215","1","19090214","19090223","-17.2",,"102","34.8","15.6",,"2310.8",,,,,,,,,,,,,,,,"499.0",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"144.7",,,,,"254","0.51",,"5.51","-4.49",,,,,,,,,,,,
"USC00118740","1909-03",,,,,,"0.0","0.0","6",,"3","0",,"0","0","23","0","0","0",,,"19090317",,"19090329","2","19090324","19090309","-10.0",,"0","23.1","17.2",,"2773.3",,,,,,,,,,,,,,,,"462.5",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"44.7",,,,,"0","3.41",,"8.18","-1.35",,,,,,,,,,,,
"USC00118740","1909-04",,,,,,"0.8","0.8","10",,"9","3",,"0","0","9","0","6","0",,,"19090410",,"19090413","5","19090406","19090429","-5.6",,"0","61.0","26.7",,"3036.8",,,,,,,,,,,,,,,,"263.5",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"189.0",,,,,"0","9.58",,"15.10","4.05",,,,,,,,,,,,
"USC00118740","1909-05",,,,,,"11.4","10.6","11",,"7","2","0","0","0","1","0","19","0",,,"19090502","19090531","19090515","6","19090526","19090505","0.0","0","0","46.2","29.4",,"3150.3",,,,,,,,,,,,,,,,"113.5",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"141.8",,,,,"0","14.92",,"20.63","9.22",,,,,,,,,,,,
"USC00118740","1909-06",,,,,,"110.9","99.5","13",,"11","0","0","0","0","0","0","30","2",,,"19090618","19090630","19090630","9","19090602","19090624","5.6","0","0","16.5","32.8",,"3163.1",,,,,,,,,,,,,,,,"12.8",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"95.4",,,,,"0","21.22",,"27.07","15.37",,,,,,,,,,,,
"USC00118740","1909-07",,,,,,"220.6","109.7","9",,"6","3","0","0","0","0","0","29","4",,,"19090704","19090731","19090731","5","19090706","19090729","9.4","0","0","54.9","33.9",,"6.1",,,,,,,,,,,,,,,,"6.1",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"192.2",,,,,"0","21.67",,"27.05","16.30",,,,,,,,,,,,
"USC00118740","1909-08",,,,,,"401.2","180.6","4",,"1","1","0","0","0","0","0","31","11",,,"19090830","19090831","19090831","5","19090825","19090814","10.0","0","0","58.9","34.4",,"6.4",,,,,,,,,,,,,,,,"0.3",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"60.3",,,,,"0","24.15",,"30.67","17.63",,,,,,,,,,,,
"USC00118740","1909-09",,,,,,"440.6","39.4","6",,"5","1","0","0","0","0","0","19","1",,,"19090927","19090930","19090930","1","19090921","19090913","2.2","0","0","35.8","32.2",,"73.1",,,,,,,,,,,,,,,,"66.7",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"60.0",,,,,"0","17.42",,"23.42","11.42",,,,,,,,,,,,
"USC00118740","1909-10",,,,,,,,"8",,"8","0",,"0",,,,,,,,,,"19091012","2","19091017",,,,"0","21.3",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"57.0",,,,,"0",,,,,,,,,,,,,,,,
"USC00118740","1909-11",,,,,,,"0.3","7",,"6","2","0","0","0","8","0","8","0",,,"19091118","19091130","19091130","3","19091116","19091107","-7.2","0","0","27.7","23.3",,,,,,,,,,,,,,,,,,"254.1",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"87.7",,,,,"0","9.87",,"15.66","4.09",,,,,,,,,,,,
"USC00118740","1909-12",,,,,,,"0.0","9",,"6","0",,"4","9","27","22","0","0",,,"19091230",,"19091224",,"19091207","19091204","-25.0",,"191","16.5","15.6",,,,,,,,,,,,,,,,,,"774.9",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"64.8",,,,,"458","-6.66",,"-2.25","-11.07",,,,,,,,,,,,
"USC00118740","1910-01",,,,,,"0.0","0.0","6",,"5","0",,"1","2","28","15","0","0",,,"19100107",,"19100130",,"19100112","19100126","-18.3",,"51","23.9","8.3",,,,,,,,,,,,,,,,,,"656.0",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"56.6",,,,,"51","-2.83",,"0.76","-6.41",,,,,,,,,,,,
"USC00118740","1910-02",,,,,,"0.0","0.0","8",,"7","0",,"3","3","25","9","0","0",,,"19100218",,"19100216",,"19100216","19100215","-24.4",,"147","15.2","15.0",,,,,,,,,,,,,,,,,,"618.1",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"45.2",,,,,"210","-3.74",,"1.10","-8.59",,,,,,,,,,,,
"USC00118740","1910-03",,,,,,"6.1","6.1","4",,"2","0","0","0","0","10","0","11","0",,,"19100315","19100331","19100331","3","19100326","19100324","-8.3","0","0","4.3","29.4",,,,,,,,,,,,,,,,,,"259.4",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"9.7",,,,,"0","10.16",,"17.15","3.17",,,,,,,,,,,,
"USC00118740","1910-04",,,,,,"11.0","4.9","13",,"5","0",,"2","0","8","0","12","0",,,"19100424",,"19100426","3","19100416","19100429","-5.0",,"76","11.7","28.9",,,,,,,,,,,,,,,,,,"222.6",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"39.9",,,,,"114","11.08",,"17.37","4.78",,,,,,,,,,,,
"USC00118740","1910-05",,,,,,"16.6","5.6","11",,"9","1","0","0","0","0","0","11","0",,,"19100504","19100531","19100531","5","19100523","19100528","1.1","0","0","38.1","26.1",,,,,,,,,,,,,,,,,,"143.5",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"135.8",,,,,"0","13.88",,"19.13","8.64",,,,,,,,,,,,
"USC00118740","1910-06",,,,,,"132.1","115.5","5",,"4","2","0","0","0","0","0","27","9",,,"19100603","19100630","19100630","5","19100627","19100619","3.3","0","0","37.6","35.0",,,,,,,,,,,,,,,,,,"40.1",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"76.0",,,,,"0","20.85",,"27.33","14.36",,,,,,,,,,,,
"USC00118740","1910-07",,,,,,"299.7","167.6","8",,"5","0","0","0","0","0","0","31","6",,,"19100720","19100731","19100731","5","19100716","19100727","12.2","0","0","23.6","33.9",,"0.0",,,,,,,,,,,,,,,,"0.0",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"70.1",,,,,"0","23.74",,"29.44","18.04",,,,,,,,,,,,
"USC00118740","1910-08",,,,,,"410.3","110.6","6",,"5","0","0","0","0","0","0","31","2",,,"19100826","19100831","19100831","4","19100823","19100830","7.8","0","0","22.1","32.2",,"6.7",,,,,,,,,,,,,,,,"6.7",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"66.5",,,,,"0","21.69",,"28.05","15.33",,,,,,,,,,,,
"USC00118740","1910-09",,,,,,"457.6","47.3","9",,"7","2","0","0","0","0","0","26","0",,,"19100928","19100930","19100930","2","19100905","19100908","5.0","0","0","31.0","30.6",,"40.1",,,,,,,,,,,,,,,,"33.4",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"105.1",,,,,"0","18.80",,"24.59","13.00",,,,,,,,,,,,
"USC00118740","1910-10",,,,,,"473.4","15.8","6",,"4","0","0","0","0","4","0","17","0",,,"19101029","19101031","19101028",,"19101004","19101017","-6.1","0","0","11.7","28.3",,"193.7",,,,,,,,,,,,,,,,"153.6",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"34.1",,,,,"0","13.89",,"20.75","7.02",,,,,,,,,,,,
"USC00118740","1910-11",,,,,,"473.4","0.0","4",,"2","1","0","0","0","23","2","1","0",,,"19101122","19101130","19101130","2","19101127","19101109","-8.3","0","0","25.7","21.1",,"667.5",,,,,,,,,,,,,,,,"473.8",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"30.6",,,,,"0","2.54",,"8.11","-3.03",,,,,,,,,,,,
"USC00118740","1910-12",,,,,,"473.4","0.0","5",,"5","0",,"1","0","31","15","0","0",,,"19101225",,"19101203",,"19101228","19101217","-15.6",,"25","23.9","7.8",,"1345.1",,,,,,,,,,,,,,,,"677.6",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"40.3",,,,,"25","-3.53",,"0.90","-7.95",,,,,,,,,,,,
